catchment_id,du,x,y,sourceName,identifier,comid
cat-788658,u,-80.77004505506117,37.90930728204871,NHDPlus comid,4549138,4549138
cat-3321656,d,-116.70993111906223,37.13584901709781,NHDPlus comid,20242024,20242024
cat-3322758,u,-116.6905201902383,37.15788334567378,NHDPlus comid,20241916,20241916
cat-3298760,d,-121.20090617839328,41.6020413971892,NHDPlus comid,948010211,948010211
cat-3298764,u,-121.20044136251605,41.7693090989246,NHDPlus comid,2556117,2556117
cat-2171794,d,-98.66272685167404,36.46316488520966,NHDPlus comid,21047760,21047760
cat-2171791,u,-98.83066780265756,36.47112443091534,NHDPlus comid,21047754,21047754
cat-87336,d,-76.80231093385457,41.19259347850256,NHDPlus comid,8152477,8152477
cat-87328,u,-77.09101769064536,41.21473651851883,NHDPlus comid,8153485,8153485
cat-3290478,d,-122.8450136138006,39.18696740046219,NHDPlus comid,8005857,8005857
cat-3289209,u,-122.8382223400401,39.2111056703716,NHDPlus comid,8005749,8005749
cat-1790674,d,-98.95377666591682,43.80224443252664,NHDPlus comid,12587789,12587789
cat-1790673,u,-98.91170427072794,43.80197010874468,NHDPlus comid,12587791,12587791
cat-2528047,d,-106.37090821627716,34.26440462177104,NHDPlus comid,17742499,17742499
cat-2528045,u,-106.29271805131522,34.3121062206625,NHDPlus comid,17742399,17742399
cat-104064,d,-75.2680812836628,38.83723291259919,NHDPlus comid,8077646,8077646
cat-104061,u,-75.3761901078481,38.81746483583398,NHDPlus comid,8077208,8077208
cat-2988677,d,-116.29611082740972,46.72451514947429,NHDPlus comid,23630860,23630860
cat-3013169,u,-116.34515838607474,46.76003719272879,NHDPlus comid,23632064,23632064
cat-1844005,d,-111.23762280742316,46.11804404968697,NHDPlus comid,3029538,3029538
cat-1843995,u,-110.93450739396934,46.23115197793489,NHDPlus comid,3030680,3030680
cat-1060557,d,-89.05445825142158,37.24713019724368,NHDPlus comid,5247682,5247682
cat-1060553,u,-89.1048965201142,37.2183659395252,NHDPlus comid,5247816,5247816
cat-1313854,d,-91.29781804169878,31.605328865527976,NHDPlus comid,19121734,19121734
cat-1313853,u,-91.25211206115397,31.608023770928504,NHDPlus comid,19122152,19122152
cat-2176363,d,-95.96123464879852,36.51903006784365,NHDPlus comid,21784590,21784590
cat-2176359,u,-95.92580214122364,36.56233352145256,NHDPlus comid,21784558,21784558
cat-489088,d,-86.37775805012006,33.043649278410854,NHDPlus comid,22272874,22272874
cat-489087,u,-86.39095699248759,33.035111236343894,NHDPlus comid,22272904,22272904
cat-2189230,d,-92.94888171645088,37.03911755943559,NHDPlus comid,7606473,7606473
cat-2189176,u,-92.85009097320592,37.10077970775173,NHDPlus comid,7606305,7606305
cat-2188240,d,-93.54815687274332,36.07892384097529,NHDPlus comid,8588846,8588846
cat-2188411,u,-93.49593044331851,36.01676541732708,NHDPlus comid,8589480,8589480
cat-2600549,d,-108.8025260337344,40.71121227041988,NHDPlus comid,10041604,10041604
cat-2600560,u,-108.71724638718956,40.64834645184961,NHDPlus comid,10041740,10041740
cat-1827547,d,-106.07108795257392,45.33124034139568,NHDPlus comid,12757253,12757253
cat-1827552,u,-106.01655028520972,45.300346735544274,NHDPlus comid,12757305,12757305
cat-1829488,d,-104.90457108293111,46.01426580725979,NHDPlus comid,9826786,9826786
cat-1829494,u,-104.90193956821912,46.025418006336,NHDPlus comid,9826772,9826772
cat-1551656,d,-95.3883665787116,43.304894859667165,NHDPlus comid,14620120,14620120
cat-1551658,u,-95.42725557498603,43.37737447427061,NHDPlus comid,14619998,14619998
cat-264351,d,-80.82283097741606,34.786736058249936,NHDPlus comid,9734392,9734392
cat-263674,u,-80.68811157511718,34.8538101993897,NHDPlus comid,9733978,9733978
cat-479857,d,-88.18979173514828,32.51820039067596,NHDPlus comid,18532108,18532108
cat-479821,u,-88.18168021252528,32.56478563723348,NHDPlus comid,18531742,18531742
cat-2164261,d,-99.2467357641026,38.235050773934695,NHDPlus comid,21227663,21227663
cat-2164267,u,-99.29153985695962,38.20530119301099,NHDPlus comid,21226821,21226821
cat-2603562,d,-110.34441443109812,42.24668658399757,NHDPlus comid,18354677,18354677
cat-2603576,u,-110.43607645451029,42.264624123620045,NHDPlus comid,18353513,18353513
cat-2420982,d,-98.28987239381703,30.5504033253118,NHDPlus comid,5779295,5779295
cat-2420973,u,-98.40976098708082,30.67353374875252,NHDPlus comid,5757810,5757810
cat-3047091,d,-123.70336545996872,42.11545670414344,NHDPlus comid,23946239,23946239
cat-3047104,u,-123.79603784445288,42.03270533603084,NHDPlus comid,23946009,23946009
cat-3306320,d,-120.7988103193824,36.74044168747664,NHDPlus comid,16604817,16604817
cat-3306312,u,-120.85804418342828,36.699735782159536,NHDPlus comid,19780147,19780147
cat-3290630,d,-122.70331734336165,39.0160970853703,NHDPlus comid,8007887,8007887
cat-3290483,u,-122.95092309582095,39.29165698662359,NHDPlus comid,8005503,8005503
cat-2143890,d,-92.76773283931684,31.71795789960288,NHDPlus comid,19916404,19916404
cat-2143906,u,-92.79399107494672,31.717317135240613,NHDPlus comid,19916370,19916370
cat-1006499,d,-84.69513705200104,36.16965280215658,NHDPlus comid,19710019,19710019
cat-1006502,u,-84.64454496212689,36.2177906200043,NHDPlus comid,19709843,19709843
cat-3004448,d,-112.20378675290888,43.0594190955421,NHDPlus comid,24559101,24559101
cat-3031563,u,-112.15251558088902,42.96262418113583,NHDPlus comid,24559605,24559605
cat-1067486,d,-88.71706568230694,40.401617929305885,NHDPlus comid,13551471,13551471
cat-1067488,u,-88.66143450482801,40.39474267037769,NHDPlus comid,13551633,13551633
cat-2597389,d,-110.2786826190474,40.73724326182227,NHDPlus comid,11976899,11976899
cat-2597392,u,-110.31386617785348,40.72913047204205,NHDPlus comid,11975281,11975281
cat-660981,d,-74.22864041311408,44.79223925225924,NHDPlus comid,15449478,15449478
cat-660982,u,-74.21304547346804,44.79777075244714,NHDPlus comid,15449430,15449430
cat-2525023,d,-106.74889121126677,37.896173524072566,NHDPlus comid,17882950,17882950
cat-2525036,u,-106.76348720135788,37.91354631716563,NHDPlus comid,17882946,17882946
cat-1092934,d,-90.0373006136371,44.46270865960543,NHDPlus comid,14706114,14706114
cat-1092935,u,-90.04948488473596,44.46649492925132,NHDPlus comid,14706098,14706098
cat-1574385,d,-93.2462691130124,40.42362792178448,NHDPlus comid,5966488,5966488
cat-1574387,u,-93.242810921172,40.40178117189476,NHDPlus comid,5966490,5966490
cat-2610350,d,-107.61496422502756,38.81547850396762,NHDPlus comid,1337632,1337632
cat-2610345,u,-107.54291722564965,38.78677731680597,NHDPlus comid,1337712,1337712
cat-1537695,d,-99.718874551417,39.22490226614923,NHDPlus comid,7326802,7326802
cat-1537701,u,-99.71507104403402,39.23732470432127,NHDPlus comid,7326798,7326798
cat-2403722,d,-95.99960524885933,31.09461821686851,NHDPlus comid,1486940,1486940
cat-2403724,u,-96.0218071826575,31.096953911973287,NHDPlus comid,1486944,1486944
cat-3320946,d,-116.8382543527728,36.47637968457205,NHDPlus comid,20225637,20225637
cat-3320958,u,-117.29204801078612,36.44074644156482,NHDPlus comid,20225043,20225043
cat-86427,d,-78.46619784104,40.17818997196873,NHDPlus comid,4689173,4689173
cat-86434,u,-78.47492124775789,40.16197443109692,NHDPlus comid,4689217,4689217
cat-102080,d,-73.65221785013573,43.77938877812991,NHDPlus comid,22305005,22305005
cat-102075,u,-73.61102699948799,43.80165517314906,NHDPlus comid,22304737,22304737
cat-824320,d,-87.07032174468048,36.67304353447928,NHDPlus comid,10169580,10169580
cat-824314,u,-87.20518938296023,36.86956015676032,NHDPlus comid,10169336,10169336
cat-2603969,d,-109.46111232666668,41.68522752234728,NHDPlus comid,18315128,18315128
cat-2603979,u,-109.34237339647356,41.67797004859097,NHDPlus comid,18315148,18315148
cat-260852,d,-80.33815428553949,34.00461413298221,NHDPlus comid,9092246,9092246
cat-261305,u,-80.38097672178753,34.03035298054572,NHDPlus comid,9087792,9087792
cat-1107280,d,-95.58604227812788,44.93282611010665,NHDPlus comid,4122560,4122560
cat-1107272,u,-95.54569475117574,44.98109494278674,NHDPlus comid,4122380,4122380
cat-812655,d,-86.44214449679465,37.73538542781507,NHDPlus comid,11620700,11620700
cat-812654,u,-86.42223160809792,37.74758866028505,NHDPlus comid,11620698,11620698
cat-1818204,d,-109.10605190207905,44.77375093145943,NHDPlus comid,4269830,4269830
cat-1818208,u,-109.1338098804756,44.73603248214791,NHDPlus comid,4270550,4270550
cat-2136933,d,-96.81948027528924,34.3538454877351,NHDPlus comid,430064,430064
cat-2136950,u,-96.9145365523858,34.464494349589664,NHDPlus comid,429944,429944
cat-1528381,d,-92.7774330267647,38.646297502213976,NHDPlus comid,5164855,5164855
cat-1528387,u,-92.84988487737098,38.54087887751434,NHDPlus comid,5165849,5165849
cat-1820936,d,-109.02919301007312,44.37638321213383,NHDPlus comid,4429439,4429439
cat-1820953,u,-109.04237583175367,44.33560509984706,NHDPlus comid,4429481,4429481
cat-3320829,d,-117.18927272801498,36.63464268132646,NHDPlus comid,948090216,948090216
cat-3320824,u,-117.22332476320103,36.50495439630718,NHDPlus comid,948090606,948090606
cat-2867742,d,-119.73865405969082,39.07368878054513,NHDPlus comid,8920103,8920103
cat-2867573,u,-119.69538309060276,38.81036576682469,NHDPlus comid,8922425,8922425
cat-267304,d,-80.65480476540016,33.28105446494903,NHDPlus comid,9613889,9613889
cat-266604,u,-80.63692072419617,33.2947103669945,NHDPlus comid,9613879,9613879
cat-2591449,d,-108.02996966549036,36.97350772809342,NHDPlus comid,17000758,17000758
cat-2591457,u,-108.01997601977224,36.96034596748199,NHDPlus comid,17000756,17000756
cat-88288,d,-77.62891557345255,41.49179409476498,NHDPlus comid,8134646,8134646
cat-88276,u,-77.60173450040479,41.50326997149848,NHDPlus comid,8134644,8134644
cat-2522862,d,-100.43019622612825,29.213071954889315,NHDPlus comid,317925,317925
cat-2522854,u,-100.41544828243772,29.230272274541253,NHDPlus comid,318263,318263
cat-2160937,d,-98.08378781253934,37.01332101331043,NHDPlus comid,20999349,20999349
cat-2160936,u,-98.08946546279068,37.03513684966752,NHDPlus comid,20999335,20999335
cat-1073975,d,-90.52767310231737,39.90684291899357,NHDPlus comid,937130073,937130073
cat-1073976,u,-90.5060929043917,39.90511830173418,NHDPlus comid,3595200,3595200
cat-3321712,d,-116.39640637724764,37.1564859946663,NHDPlus comid,20241906,20241906
cat-3322055,u,-116.45453721912143,37.17950427993037,NHDPlus comid,20241974,20241974
cat-90280,d,-76.298756504315,41.52412418689864,NHDPlus comid,4199008,4199008
cat-90268,u,-76.30362575711088,41.54000268602355,NHDPlus comid,4198996,4198996
cat-490806,d,-84.93558903574431,34.78162412750239,NHDPlus comid,12193700,12193700
cat-490796,u,-84.92605098550028,34.85925333738683,NHDPlus comid,12193340,12193340
cat-3023276,d,-120.05708197031235,44.82697291644883,NHDPlus comid,23686408,23686408
cat-3023063,u,-119.74249219070064,44.96085526028744,NHDPlus comid,23688954,23688954
cat-410949,d,-81.5850527277497,26.75974127016485,NHDPlus comid,10246887,10246887
cat-410944,u,-81.5004107207881,26.85286107039868,NHDPlus comid,10241271,10241271
cat-2853971,d,-111.32624951589423,40.53040455082158,NHDPlus comid,10373856,10373856
cat-2853970,u,-111.34984022724996,40.56156429627976,NHDPlus comid,10373710,10373710
cat-3038126,d,-114.04325234397052,42.041772368857,NHDPlus comid,23187785,23187785
cat-3038082,u,-114.03453749370696,42.0231890820949,NHDPlus comid,23187785,23187785
cat-1087649,d,-88.44140791700654,42.209370794310594,NHDPlus comid,19286765,19286765
cat-1087653,u,-88.3498310267201,42.13385619868664,NHDPlus comid,19286269,19286269
cat-802215,d,-79.16251176812553,42.03796311852376,NHDPlus comid,15445125,15445125
cat-802255,u,-79.19214948845745,41.99367370269113,NHDPlus comid,15445403,15445403
cat-250143,d,-79.20402508609885,36.29856728692685,NHDPlus comid,8701259,8701259
cat-249245,u,-79.27392274176815,36.28271180841424,NHDPlus comid,8701415,8701415
cat-2157003,d,-101.92730350706724,36.79823031608102,NHDPlus comid,13861346,13861346
cat-2156997,u,-101.83424345061177,36.74757018162551,NHDPlus comid,13860786,13860786
cat-1492464,d,-97.74487315004562,46.03310073074893,NHDPlus comid,6675854,6675854
cat-1492267,u,-97.93221729863129,46.03463615075537,NHDPlus comid,6675728,6675728
cat-3007145,d,-114.48919306960762,46.36048763153524,NHDPlus comid,23590360,23590360
cat-2988296,u,-114.50609890284116,46.31203452871487,NHDPlus comid,23588640,23588640
cat-3297699,d,-123.29220342254716,38.981829484532085,NHDPlus comid,2666003,2666003
cat-3297656,u,-123.29356266823406,39.00652721827928,NHDPlus comid,2665213,2665213
cat-657049,d,-84.12479002249742,44.27806800502101,NHDPlus comid,12944476,12944476
cat-657058,u,-84.23216674608418,44.328179251366095,NHDPlus comid,12944992,12944992
cat-1329405,d,-92.86227455344486,31.395928258377435,NHDPlus comid,15082135,15082135
cat-1329409,u,-92.87996652982842,31.40760168925744,NHDPlus comid,15082141,15082141
cat-1497811,d,-100.9485148753488,48.10183458414037,NHDPlus comid,14050273,14050273
cat-1497293,u,-101.01862952705464,48.07413482897862,NHDPlus comid,14049129,14049129
cat-1857407,d,-104.04797096055984,48.23434783565652,NHDPlus comid,3011433,3011433
cat-1857408,u,-103.9754753065393,48.25179430321602,NHDPlus comid,3012819,3012819
cat-2706869,d,-111.65112527462688,33.673548439261936,NHDPlus comid,20439870,20439870
cat-2706865,u,-111.65264077619366,33.79306233938881,NHDPlus comid,20439572,20439572
cat-1308470,d,-92.39952892875736,34.026941490492206,NHDPlus comid,21928969,21928969
cat-1308473,u,-92.39780601618588,34.05949455168285,NHDPlus comid,21928723,21928723
cat-2601348,d,-109.10805991367852,41.55236646066295,NHDPlus comid,3387271,3387271
cat-2601350,u,-109.0674393520272,41.480543328139305,NHDPlus comid,3388723,3388723
cat-3311174,d,-121.820105246355,37.24620550836687,NHDPlus comid,17695685,17695685
cat-3311178,u,-121.8775030433438,37.21520390478205,NHDPlus comid,17694511,17694511
cat-1312838,d,-92.00725479461065,31.408860460766,NHDPlus comid,19407338,19407338
cat-1312827,u,-92.18756714533365,31.32935459999278,NHDPlus comid,19407518,19407518
cat-1544599,d,-102.73895549297303,39.992736964026086,NHDPlus comid,11712261,11712261
cat-1544597,u,-102.4109650449038,40.009029380110576,NHDPlus comid,11712279,11712279
cat-2733128,d,-113.34951132931069,36.63068137957153,NHDPlus comid,20656460,20656460
cat-2733136,u,-113.33429022963682,36.543546504044734,NHDPlus comid,20656034,20656034
cat-3048905,d,-121.19873077332797,48.98330280401918,NHDPlus comid,24256257,24256257
cat-3048904,u,-121.2388809075475,48.984015719771065,NHDPlus comid,24257645,24257645
cat-1115976,d,-91.67611278632162,40.40307916601558,NHDPlus comid,5800952,5800952
cat-1115981,u,-91.68993113579836,40.39168903522827,NHDPlus comid,5800950,5800950
cat-2992183,d,-114.80858025092104,43.76829591646413,NHDPlus comid,23388503,23388503
cat-3008414,u,-114.7925109236442,43.786102244712666,NHDPlus comid,23388511,23388511
cat-416536,d,-81.53905083122682,28.958593823425623,NHDPlus comid,933080218,933080218
cat-416537,u,-81.4677171898548,28.98015575332376,NHDPlus comid,10995977,10995977
cat-2152744,d,-104.57753024285743,36.6814403457072,NHDPlus comid,20065493,20065493
cat-2152746,u,-104.62560188313998,36.72454789099964,NHDPlus comid,20065313,20065313
cat-1107007,d,-95.5865248480742,45.26563003923374,NHDPlus comid,4416952,4416952
cat-1107006,u,-95.57139594165096,45.28981578843066,NHDPlus comid,4416196,4416196
cat-1581870,d,-102.97050323879031,39.8510990051403,NHDPlus comid,11715511,11715511
cat-1581871,u,-103.0574278106734,39.86024988673704,NHDPlus comid,11715135,11715135
cat-2599097,d,-107.58980453365464,40.98895255398169,NHDPlus comid,18278643,18278643
cat-2599114,u,-107.53144682175277,40.85281456538536,NHDPlus comid,18279225,18279225
cat-2131267,d,-95.5489905578287,33.49006178273364,NHDPlus comid,4300545,4300545
cat-2131272,u,-95.60995548079724,33.63712734669383,NHDPlus comid,4298569,4298569
cat-2586562,d,-109.3829706490532,37.250896290026894,NHDPlus comid,1403474,1403474
cat-2586559,u,-109.22871020213977,37.226562616981646,NHDPlus comid,1400512,1400512
cat-1822026,d,-108.42716608614684,43.53193472414165,NHDPlus comid,12844644,12844644
cat-1822029,u,-108.43994638983855,43.51530699264026,NHDPlus comid,12844692,12844692
cat-1796030,d,-102.31646811833308,44.239436732609406,NHDPlus comid,14553997,14553997
cat-1796032,u,-102.26573897078408,44.244940407046336,NHDPlus comid,14553943,14553943
cat-106851,d,-74.71606527657612,39.69726736560877,NHDPlus comid,9454417,9454417
cat-106848,u,-74.90561466708233,39.75983064416389,NHDPlus comid,9445363,9445363
cat-1543721,d,-101.23302082564165,40.38971717423672,NHDPlus comid,19080607,19080607
cat-1543732,u,-101.28356252971793,40.35287285574384,NHDPlus comid,19080639,19080639
cat-1559041,d,-104.93255589134785,41.21493505102167,NHDPlus comid,17456771,17456771
cat-1559053,u,-105.02675226857588,41.21177396489339,NHDPlus comid,17456291,17456291
cat-642390,d,-87.84394889671921,45.05120524660153,NHDPlus comid,904030370,904030370
cat-642389,u,-87.86173090678227,45.07266968592478,NHDPlus comid,904030371,904030371
cat-3007898,d,-116.9562278572058,46.00784036187665,NHDPlus comid,24229519,24229519
cat-3007904,u,-116.8616278472399,45.97332715371209,NHDPlus comid,24229355,24229355
cat-2713701,d,-109.36123539941232,32.28017429226412,NHDPlus comid,21306775,21306775
cat-2713698,u,-109.4389439012448,32.166579619168985,NHDPlus comid,21306995,21306995
cat-1108041,d,-93.50676368875956,45.278641317268125,NHDPlus comid,2367086,2367086
cat-1108056,u,-93.54975127072402,45.39287675239465,NHDPlus comid,2366732,2366732
cat-2851097,d,-111.20870010434516,41.17494801443033,NHDPlus comid,7883308,7883308
cat-2851096,u,-111.18382529360456,41.19975869493214,NHDPlus comid,7883272,7883272
cat-1555789,d,-98.49365135460886,41.68542934144872,NHDPlus comid,17296992,17296992
cat-1555654,u,-98.49723926260808,41.751127431437226,NHDPlus comid,17297690,17297690
cat-3021901,d,-122.71373329375008,46.041919645927365,NHDPlus comid,24521694,24521694
cat-3021893,u,-122.64407888872684,45.9967445040728,NHDPlus comid,24521784,24521784
cat-2421348,d,-97.22076090432088,30.08103441566817,NHDPlus comid,5789416,5789416
cat-2421344,u,-97.2191690186326,30.215608725998365,NHDPlus comid,5789080,5789080
cat-2402193,d,-97.31877820691416,33.58214441059553,NHDPlus comid,1275182,1275182
cat-2402198,u,-97.44160389218608,33.64343811477176,NHDPlus comid,1274782,1274782
cat-1557577,d,-98.51397234868392,41.90372097432322,NHDPlus comid,17304448,17304448
